"view_count"	"like_count"	"dislike_count"	"duration"	"id"	
159329	2579	24	1471.0	"wVPhxnCGtkE"	
170586	3274	31	1842.0	"hksI25SvI8w"	
335634	6694	163	2106.0	"Xn6RbDL5bBE"	
202809	2865	35	1647.0	"mftWSxL_3j8"	
240387	4286	40	1942.0	"gH3oLH1-9kc"	
391922	4842	90	1672.0	"7p8XHQn2Ou4"	
306036	6183	61	1761.0	"8v21Be0tz4g"	
353753	6989	57	1803.0	"OLv7dfr0sEo"	
250539	4673	84	1624.0	"4SvWxNRhcvY"	
344281	5970	71	1504.0	"DE_zMTJg_9w"	
236309	4483	28	1997.0	"k3sSOa2d5UU"	
284851	6521	80	1727.0	"FkEyeEEldP8"	
231469	4435	93	1832.0	"RhJmv2pAVcs"	
284003	5463	41	1516.0	"De0CQ0lktRo"	
756426	9305	151	3174.0	"nm-Qio1Eug0"	
197055	3608	35	1712.0	"oCIfeIB8Alg"	
487265	6616	123	1667.0	"fvO0ISuNM2o"	
204917	3590	30	1831.0	"DGbWhm-V_Rc"	
288037	5490	49	1694.0	"5RrnqnAOD1Y"	
210309	3401	33	1830.0	"bXQQcl6tDJ8"	
277917	3895	47	1663.0	"8u5LaLOMB70"	
242483	4266	25	1394.0	"4KdzfozzEZs"	
330636	5082	54	1372.0	"iToTo6e3eT8"	
1421330	7756	374	5250.0	"bHB5GKTi8VQ"	
390605	5839	108	1424.0	"NVR23wiTgdw"	
1725585	10716	440	4490.0	"aA0q_QspkIA"	
184051	2958	34	2671.0	"o9d_jws7TUw"	
435662	6427	88	1658.0	"4YpvMzpD1lM"	
145158	2574	23	1841.0	"vcro8RWjAMk"	
218947	3382	59	3368.0	"suZi8h4ka7Q"	
172716	3058	34	2142.0	"QItmbm6xq6k"	
393661	6314	63	1745.0	"mBuaFZxDjwI"	
284411	6123	44	2073.0	"K2h3_mLoAPk"	
262944	3939	35	1858.0	"cztqIw14WOM"	
485439	7812	108	1389.0	"8vUJI3XwE1U"	
376699	5799	67	2326.0	"EsL8C8pHJH4"	
343737	4533	69	1350.0	"rJHH37KIoy8"	
478619	7913	144	1458.0	"wHtjse1kpZk"	
154938	2465	34	2151.0	"qWAqViXGWbU"	
451032	6597	81	1655.0	"ajZw7wNf8dM"	
172500	3465	25	2571.0	"XA_H_0nlCSo"	
321086	5489	72	1657.0	"srqZOfz6xSI"	
555583	6489	124	2478.0	"Nl0VJTDbKNw"	
83372	2190	20	1723.0	"MPbswOJdTrg"	
320627	5313	101	1540.0	"Ifn6lKvJhPs"	
79895	1498	15	1665.0	"QwZeh_51BIg"	
391547	6863	116	1771.0	"3ZpH48Ap9D0"	
82289	1541	15	1716.0	"T6xffN__KQk"	
321032	8825	142	1289.0	"gptt7Lp9QCo"	
120592	2221	45	1742.0	"3oVytrnlRqY"	
251454	3835	65	1217.0	"S6ToFQGsLPA"	
288812	5596	59	1436.0	"nprsSpFVUjo"	
233664	3876	31	1715.0	"J1VGlDLiJA4"	
487945	6543	140	1908.0	"bTVx4ZO-Wtg"	
617667	5456	66	1582.0	"7J5MJKyUKzE"	
299857	5085	51	1580.0	"MOvXWlidQF4"	
139968	2295	32	3317.0	"dAV2ES49iTw"	
282819	4506	77	1485.0	"hDLZvCIotEs"	
501599	5107	125	1447.0	"DtsUbejxt7M"	
454207	5018	67	1592.0	"TMGrD9MR8QU"	
1649643	14962	545	3377.0	"2xam9BvP9bM"	
389797	5786	86	1917.0	"Jm_tGP7Xd3M"	
171207	2572	22	909.0	"4zkwqMLcp-k"	
111955	2027	30	2269.0	"XN1_y-qqN6c"	
496413	6644	107	3246.0	"Rg7VcKj0O-8"	
352966	4653	54	1572.0	"6ig_kkKuDV8"	
85916	1392	24	2145.0	"odU7MBWyk2w"	
306163	4333	54	1356.0	"PJYs-ynj2vs"	
351398	4873	54	1752.0	"Sh8TQtYri1k"	
390856	5005	66	1720.0	"8_KdAa4geGY"	
92965	1402	22	1627.0	"dZh6vK_pjK0"	
251628	3981	48	1035.0	"g56acrJk2to"	
103825	1486	26	1612.0	"K-NcedaUksQ"	
505626	6058	100	1658.0	"3YYG6q8ZK7s"	
90678	1547	20	1479.0	"Mgd17Ef7oi8"	
568557	6255	107	1869.0	"wSCutiy1hi4"	
96780	1962	13	1934.0	"ApqFkebqLvQ"	
1424471	9240	406	1564.0	"AHtReA43AEQ"	
105068	1846	13	2032.0	"DXVOrDZDxCA"	
628606	7620	179	1997.0	"v9jA7CJ_KxI"	
101322	1548	13	1516.0	"DcCRo3DuoC8"	
3075377	18680	963	2942.0	"sEH-CvmxHpY"	
99244	1857	20	1255.0	"zaNgG9mRdyw"	
104423	1756	24	1494.0	"lVJRjs4_TXU"	
287995	4872	58	1579.0	"NZPJCcN11OE"	
118881	1662	21	1604.0	"YUvjYdLHj_A"	
151600	4273	34	3122.0	"-jC7DGR4Ix4"	
101840	1567	22	1427.0	"HzDiDxBY-s4"	
259149	4228	67	1421.0	"XMj9G26u9co"	
93480	1576	15	1353.0	"gYHO-5tT_L4"	
81080	1681	21	1778.0	"QiaIrNTncr4"	
111449	1691	23	2149.0	"2SdCdkrlQzw"	
373592	5694	66	1763.0	"I20-117IsFs"	
122516	1660	18	1503.0	"fL5lbAayKiM"	
588290	5679	108	2019.0	"v2143Nr_MYs"	
113417	1652	25	1408.0	"uu8p4yUcfU8"	
478163	5901	66	1854.0	"7synvCTaZkM"	
110975	1597	19	1356.0	"pX89xEqGZIo"	
82105	1934	21	1539.0	"3m2-R-JDJJI"	
133749	1892	26	1664.0	"eYb8TTwGwlQ"	
352862	5294	71	1303.0	"0nM5qNbkYdo"	
151486	2495	39	972.0	"w5HGVeENgIs"	
126870	1899	35	1423.0	"ZC-oh0gjUjU"	
306176	5365	62	1640.0	"bCMY6aUeTks"	
88777	1734	14	1704.0	"Xxq_t2U7Srg"	
147931	2092	34	2099.0	"tza3ZDnHPmc"	
729450	12999	166	3804.0	"3f2tL3KTVYo"	
164017	2241	32	1367.0	"pYsRY48Lbbg"	
92007	1654	21	1797.0	"LaSAA1ZL_Uk"	
231822	3128	78	1350.0	"KwasHEZI610"	
301395	5238	52	1656.0	"aR6d46caXSA"	
91755	1677	16	1960.0	"bxMtSD_Lvgk"	
285644	4938	45	1641.0	"n5gy8fEG-I8"	
149142	2036	40	1957.0	"q0BPhfdo1WM"	
309949	5115	64	1383.0	"lyr1OOjDwmE"	
96651	1588	9	1432.0	"UK7Kyy4fI1c"	
84056	1559	16	1703.0	"lnq5iXfmQdo"	
289789	4287	47	1647.0	"y2WiM68WbgU"	
185060	2077	30	2837.0	"eDEYsKzxcmI"	
385405	4192	64	1579.0	"4ol9d7fiBxg"	
278672	4323	58	1529.0	"Ve8ilTRUn6I"	
375084	3915	57	1005.0	"tvcX3tFW_kw"	
591610	5912	121	1518.0	"K8aSftmgkS0"	
84524	1577	22	1644.0	"kjYol9-wT14"	
288557	4609	38	1537.0	"FZoUuN2vQJ0"	
126059	971	26	1937.0	"FqVim04Ye_c"	
325143	4508	71	1847.0	"GDr2em06c64"	
159482	2031	32	1794.0	"OBxnAGDjOb4"	
104705	1845	44	792.0	"z3Oe-GEfRr4"	
88257	1930	15	1379.0	"qHafJqipM1o"	
378002	5127	49	1485.0	"I4VmXmU1FIs"	
103327	1868	22	1995.0	"rkeXrZ0KRoQ"	
292857	4313	90	787.0	"gFUrAdep5kI"	
491644	5594	92	1795.0	"bWbIETDbNMg"	
98008	1710	35	1738.0	"M5DhtgJAz8s"	
318909	5013	58	1550.0	"lKdIHWM38rc"	
236630	2601	40	419.0	"GLIwHwNtZgk"	
264201	4173	71	1645.0	"Gq3R5mCDqGA"	
84185	1807	15	1671.0	"wyw6j_AtEfg"	
97837	1491	29	1901.0	"jAcC4sbAtws"	
163288	3612	44	1499.0	"IPVR8gAZBzA"	
184664	2105	51	2328.0	"v1-lY6M_JpQ"	
279381	4244	48	1898.0	"lzEwEsGWxXU"	
304388	4025	88	1834.0	"pbcic5z-QwA"	
284183	9246	107	198.0	"IbCysLBaA44"	
98162	1486	22	1888.0	"rerKivYR7AA"	
384823	4574	77	2052.0	"GNP3Ueu1_vg"	
93913	2021	19	1709.0	"_uPIpJCdgxg"	
411448	4833	73	1744.0	"45mvVKqLRTc"	
80507	1552	10	2002.0	"dyHNwFbmT4Q"	
364057	5047	48	1822.0	"rQx231-ALU4"	
1698311	14891	391	2321.0	"xE5UyQFcLFI"	
347777	4612	57	1482.0	"eigxBhR04t0"	
85168	1445	15	1390.0	"517jlOL2hIs"	
394415	5013	77	1633.0	"9BEnxMnJTxA"	
3695705	37530	1209	1870.0	"nrtcJ4c_6oQ"	
74084	1433	15	1357.0	"uvtoGPEAdsw"	
461836	4777	89	1674.0	"X_RE1uDquI8"	
115534	1541	17	1572.0	"FwYnZ_g6rlg"	
2950795	13389	937	1591.0	"NqCG5w3LCL0"	
104000	1715	23	1674.0	"qWko_rPm2e8"	
375282	4813	74	1563.0	"JdD-cbNXnXI"	
99369	1611	19	1563.0	"_IQLMHPuIk4"	
241029	3795	39	1691.0	"JvzrFudbMQ8"	
301090	4886	48	1407.0	"56sxeeGUmDM"	
122760	1708	18	1399.0	"7b_qOWnijYk"	
57233	678	11	903.0	"4_HVlZPVsnE"	
55955	778	13	1875.0	"37P2Y3fs_Kk"	
94154	1233	14	2043.0	"QaObM9PA6-s"	
123323	1362	21	579.0	"VNtetaoqiRM"	
85320	1584	16	1031.0	"Z27CzUnQhms"	
327104	4941	46	1554.0	"caOFqN6c2Zo"	
96268	1576	18	1561.0	"U6ry3qJNduo"	
316803	6617	57	1777.0	"xj0dD3W1BfU"	
94532	1420	18	2118.0	"q4BEUzCfSF4"	
383204	5155	50	1455.0	"N7fIiiqKgOk"	
106570	1793	28	1801.0	"RJMiFFxULJo"	
435481	5476	69	1847.0	"P0MfT7oOc0Y"	
368719	5105	74	1773.0	"bKlZVDhx320"	
111119	1211	18	533.0	"eZRhbT8nQuw"	
363495	5258	58	1998.0	"N9JKlQi4cXo"	
103819	1843	47	2366.0	"Om1Yhkgr9ws"	
340665	4820	51	1377.0	"1VbZ7OGagnU"	
123160	1678	24	2308.0	"710QL6nn71Q"	
762817	4082	594	727.0	"dH9LglFtHp0"	
405148	5499	67	1866.0	"PcVABZIQCLA"	
100032	1736	15	1596.0	"47jV6eohhcw"	
468009	5806	64	2053.0	"sKrdk4xwdBo"	
152740	2048	28	1802.0	"bFBvL-YJviU"	
112733	1817	25	2199.0	"Bx-s3evCQ44"	
480040	6149	78	1788.0	"v1yXg-0EgzA"	
227699	2462	54	764.0	"hUcK6LaBUS4"	
24660	469	12	2786.0	"m1pAWQY_GZQ"	
144596	2017	34	1951.0	"zbUKw5NdHwY"	
587442	6972	110	1483.0	"6KCjIOX7h6c"	
146948	2326	37	1924.0	"R_6xoLWIj14"	
633668	8047	127	1463.0	"RCY-up5QeRA"	
347680	5174	77	2289.0	"fasmotjs0NA"	
541646	6545	93	2114.0	"6x9f3fsFkVY"	
683007	17012	127	236.0	"7bpAPWIpBwY"	
90693	1097	25	2919.0	"ubwPaeejpZE"	
67266	763	25	1874.0	"g6WOskt_bB0"	
129006	1723	35	2261.0	"dn-tWI2QCIk"	
92563	1548	20	2155.0	"5XgV3PkTVLo"	
709411	8559	96	1731.0	"PYUnhWOyCLA"	
54398	1243	21	1790.0	"IN0Ueytqow8"	
1413729	18043	259	1845.0	"v41aZQhOcfI"	
68951	921	13	1830.0	"fbmB3iEjzWM"	
151406	1099	36	675.0	"Du2ekc-oKG0"	
62348	905	22	1685.0	"pifcli1KsAc"	
72186	957	22	1537.0	"ySsglnDNR4w"	
157923	1242	41	1084.0	"o-J8-Ltxtp0"	
284263	2855	47	1546.0	"V-mSbxJZ92M"	
529834	2748	183	517.0	"DoOivzCRlzk"	
82236	1066	19	2118.0	"FQ3B2wY6N6M"	
252359	3108	36	1407.0	"pPKJrK2EF3w"	
64851	1012	9	1542.0	"q9fBkIfUowg"	
66490	1124	12	1704.0	"zsy2C0eLulc"	
411020	5599	109	2052.0	"doMN2z16DFc"	
71723	1013	12	1484.0	"rSI3KSG3a2o"	
484400	4827	98	1368.0	"mvcP8CsxyZQ"	
68125	990	17	731.0	"FqYGz_AcoSI"	
70744	1070	18	1603.0	"adIcEZAprBw"	
519771	6238	154	3766.0	"0vvw7icOr8E"	
26847	533	50	1249.0	"O-dLUOmFPMQ"	
98722	1152	17	1727.0	"6av-rcirGDw"	
82148	1294	11	2011.0	"iICltR9ap-E"	
135570	1666	34	1122.0	"ftKaKl6fwB8"	
91554	1541	26	1978.0	"b2oEE1365Uo"	
99370	1211	26	641.0	"R_jLC-H9JB8"	
114732	1761	16	1705.0	"7fsHuo3bj6k"	
151847	2070	37	1581.0	"WkzNfooZijc"	
221383	3253	41	1108.0	"CD9f4VaYSpQ"	
126206	1764	24	1534.0	"cPp6xuNP92A"	
148229	1823	27	1540.0	"SPu3Cg7dom4"	
37586	462	56	1180.0	"DCuwOVPBo7c"	
143989	1819	64	2137.0	"fJeqcX2Mwng"	
145883	2291	56	2023.0	"Cey7Nw-Jx9o"	
149506	2248	122	1953.0	"nEK-rsxpLgo"	
169872	2660	124	815.0	"dNfvGolKjg8"	
186720	1750	63	1331.0	"WtZXxxXzhKI"	
545778	3766	234	706.0	"rVWndB7k4bQ"	
472766	5650	88	1080.0	"rZUPXs1TZD4"	
139878	2218	29	1821.0	"kKJA2suBc7s"	
26980	722	83	1478.0	"92e8Bl16shA"	
148568	3333	42	1443.0	"QkuX1nzyoQ0"	
176754	2551	23	2469.0	"Sj2QVwohXo4"	
141681	1929	22	1635.0	"fzFPny5A-v8"	
148034	1863	23	1743.0	"VEumIA3_a24"	
36469	533	17	1495.0	"pwqB8eXFBgo"	
174417	2148	27	1738.0	"rvOAttnDbhg"	
889954	6560	220	1195.0	"YB-LdSbshPg"	
39917	780	45	1437.0	"vyqsLVOHWzI"	
144561	2023	16	2117.0	"QXClnJIkwYU"	
33835	467	18	1116.0	"yZ9CEqTgld0"	
181799	2828	29	1651.0	"hANZ78_T4c4"	
207266	10251	69	519.0	"0cyZx0eDFgc"	
193795	2028	41	1850.0	"1QoJzOgZLTQ"	
156813	1992	26	1540.0	"F7aWGICGjSA"	
196859	2149	25	1296.0	"_CGjLV9qtlk"	
392819	3345	67	1954.0	"kVgKvd2kSsY"	
199373	2052	19	1592.0	"EpXDNqlcIC0"	
228470	2063	36	1329.0	"UysgyHlWPsc"	
157561	2007	30	280.0	"OsjnS2aGbKU"	
197062	3086	45	1581.0	"d3ffqxhkpA8"	
183532	1920	34	1608.0	"ptm801scTVc"	
54441	462	21	1174.0	"4aLZ5Pk1_VQ"	
1038576	5571	225	1284.0	"RjqFNdeS7ek"	
233308	2025	48	1534.0	"6XWyTD_j2hA"	
80755	860	11	1760.0	"ay7eq5uVgNc"	
110118	1473	24	1431.0	"TBokuW3nxno"	
115348	1413	24	1685.0	"-FeMLpWstkI"	
49635	1039	20	971.0	"3OqRoxJu3d4"	
319945	2266	93	2868.0	"6OADNE5VKRM"	
119313	1553	27	1346.0	"TQ3nMAdTrWk"	
42817	489	22	2030.0	"00dLnINhM7Y"	
179540	1930	59	1442.0	"7dvi1gyzjng"	
236486	3210	72	1732.0	"9uIRD9sMBU0"	
135085	1809	26	1728.0	"pu6SLIh4bPc"	
150727	2779	21	1383.0	"gAnuoZ2ms6g"	
33241	504	18	1767.0	"ta81Bd9n8X4"	
45019	1075	15	416.0	"oSWLQ64boBY"	
154535	1973	34	1600.0	"BawcaFj79C4"	
216355	2121	34	1506.0	"HjXHgzrLV5c"	
35477	610	19	1852.0	"7y_SEGxa1SA"	
137406	1669	30	1317.0	"vvAyLqSe-MQ"	
36166	670	36	733.0	"eawKr4oGw5I"	
165201	1358	18	1282.0	"T5H3aO0wUBQ"	
94121	1481	61	1132.0	"RAZU-iAwfAM"	
160802	1757	99	1989.0	"y4_hY1fNLR0"	
169334	1778	46	2125.0	"swLnrcDXeI4"	
147688	2433	99	597.0	"lyy0gM8dH3w"	
169385	1619	52	2042.0	"Cx3nPnsehyE"	
232799	3727	173	1495.0	"iqi_tEuwSvo"	
139700	1640	24	1345.0	"SxVDCM5YGwA"	
143425	1777	18	1271.0	"oNQArWET4k4"	
123320	1417	27	1403.0	"qMeTlCYk7B4"	
166801	1757	30	1257.0	"R4ihEvURf8M"	
146461	1262	26	507.0	"n2Mv-nIky2A"	
412437	6000	166	1539.0	"bet5pBqK2-s"	
154231	1701	27	2190.0	"_dkNyivVOHE"	
407846	3629	74	2704.0	"f8YJfAwYOz0"	
151270	1881	68	2378.0	"MZPcJIFlWpM"	
139221	1581	24	2289.0	"336Cm1LUW2M"	
136649	1667	34	1886.0	"_lvkKlh6cEQ"	
146735	1553	32	1641.0	"UMyIuhpayy4"	
160643	1916	38	1917.0	"ZO9YANFN6x0"	
409907	2491	127	1447.0	"VP58Oqh0yRY"	
168020	1645	30	1629.0	"2h4OFmSXbRA"	
2543455	10518	1025	1317.0	"kGgKlC8e2m0"	
146721	1726	22	1368.0	"CSrvnXYgGOo"	
327568	4495	122	2420.0	"SBL_wmXo7Mw"	
188094	1835	28	1928.0	"7rvbdSrh-sw"	
146171	1729	38	1472.0	"SlMM-dbLFoE"	
294952	3821	57	1679.0	"sigzOYffAsQ"	
250036	2800	50	1868.0	"qpSXhSepHjg"	
289408	2678	125	2213.0	"5AkiJCP21uo"	
151406	1960	28	2020.0	"kTPd8Nfh6uo"	
141992	1650	28	1560.0	"jN_CoSa2K7c"	
165466	1858	40	1469.0	"yR7abg1ywdM"	
166284	1789	32	1233.0	"cPWuHeAagtY"	
273496	4352	73	2250.0	"8gaN949Lhc4"	
229283	2413	44	1404.0	"IVSdcUj8Gls"	
202257	2760	68	1295.0	"eD-fapXRgng"	
135601	1066	30	518.0	"IgWRRjB78cI"	
195507	2330	40	927.0	"me_mUxnAjXs"	
169136	2012	34	1233.0	"8TxWX6rMN68"	
185023	2065	37	1850.0	"3urGSqtEOd8"	
202958	2127	38	1496.0	"O7ZOjkPfDig"	
205388	2295	33	1544.0	"5tykTWbYK7I"	
260577	2693	55	1334.0	"ZnyhwKY7A1Y"	
231054	3331	47	1562.0	"2N3VtRFRE74"	
140466	917	34	1103.0	"exkCN-KXYEo"	
71604	535	6	1277.0	"bAV_UWceqto"	
98844	1044	12	1608.0	"FzZBWbLdi1U"	
244105	2849	49	1617.0	"ntU6j-et1io"	
226153	1689	41	1561.0	"mZiMCUkxPO8"	
260315	3415	46	1118.0	"JGayy42dtpQ"	
311787	2939	55	1330.0	"cHRqKWV0jP4"	
149643	1466	46	644.0	"bFrpMVtdZH8"	
164708	1819	52	735.0	"Y8xob1t6iek"	
256534	2634	51	1359.0	"6uWqet05VQM"	
224047	2306	35	1029.0	"d1shpbuBT64"	
287813	2869	48	1259.0	"o8CaDXHtaMQ"	
359721	6008	110	1088.0	"fK9hOcCp_Kw"	
244080	2604	39	1264.0	"9XNEBNMVxlM"	
269234	2773	63	1279.0	"M4aZBV4ApY4"	
318509	3103	61	1528.0	"83MXderiLwo"	
309100	3036	51	1283.0	"eFM0jRt7GC8"	
386572	3763	73	1913.0	"ALR7S6AAfkE"	
359474	3514	71	1242.0	"iQrpWEfuhOU"	
386513	4356	90	1407.0	"pkFWZVagMAw"	
410267	4580	93	1311.0	"EHMkYUm-80Y"	
470115	4833	99	1319.0	"SHcftTOfRaE"	
474196	5611	115	1614.0	"Hi8UAjLC0Mo"	
52200	383	8	1292.0	"YZE784N-nQc"	
81508	657	16	829.0	"3C54I84jpPQ"	
564697	5199	118	1207.0	"7LyoVonMQ2I"	
491221	4856	88	1319.0	"dmOGPimVaKE"	
486216	4897	63	846.0	"bgheoGKTvM0"	
645176	6138	134	1550.0	"CJuN2cbBmkc"	
73605	625	10	720.0	"dW2uzPrKHl8"	
705015	6838	121	1049.0	"6GpPNP19Djk"	
709249	10933	172	1281.0	"O5I3gBeCAyU"	
609419	6340	85	670.0	"Qw9ymG4Mhr4"	
835295	8462	161	1661.0	"SEOxrqvBtaY"	
166282	1258	23	1104.0	"-S3QH6hRRgg"	
781349	7960	201	637.0	"fQZKFyHNRFg"	
1031364	10678	195	1264.0	"IWDwr3OlcvI"	
1213710	18310	458	1348.0	"4bjdJwyGue0"	
1553865	14340	436	901.0	"ZMApydS6WlM"	
1926311	20717	590	843.0	"pE2w5QIEeH4"	
5032986	77036	1503	860.0	"lHngf-CKCzk"	
266895	953	81	277.0	"Msdax4-mbJ4"	
225961	693	33	205.0	"UpFwAr6Irv0"	
86423	353	7	103.0	"0HFyHYhsFto"	
196325	773	42	831.0	"G5pXx97vEOY"	
174121	1094	15	227.0	"x77lX-28iv4"	
134390	704	23	353.0	"Vn30WPO_CNQ"	
126759	782	23	431.0	"CnM5AWfw-_8"	
100813	947	20	256.0	"4Vr7D4Pgois"	
274652	1525	39	267.0	"M9aBcRbZ2fk"	
380373	2300	108	264.0	"rJUunBDkIjc"	
816934	4313	347	233.0	"QWvkkee-Qnk"	
164486	781	32	485.0	"qwfHuvVM2-o"	
49332	349	8	184.0	"6n7iy5laJqQ"	
407074	2845	75	328.0	"bSu7Sk16Bj0"	
111431	1190	18	900.0	"4VlvxI988Y4"	
195021	2513	51	900.0	"t_AkpE3OBHA"	
450010	5220	73	329.0	"PsX7J8bs0CA"	
309881	31568	74	1374.0	"9RtMlrBzkyA"	
